source_exercise_stable_code,alternative_exercise_stable_code,source_representative_exercise_id,alternative_representative_exercise_id,reason_code,goal_preservation_code,difficulty_delta,source_primary_body_area_codes,source_secondary_body_area_codes,alternative_primary_body_area_codes,alternative_secondary_body_area_codes,allowed_equipment_codes,allowed_location_codes,rule_version,alternative_set_version_code,review_status_code,production_eligible,direction_code,pain_score_min,pain_score_max,service_action_code,alternative_strategy_code,source_metadata,source_relation_key
hip_flexion_isolation_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000057,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""ANKLE_FOOT"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""QUADRICEPS""}",mapping:ANKLE_FOOT:NRS_4_6:REX-000057:REX-000009:DISCOMFORT
hip_flexion_isolation_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000057,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""QUADRICEPS""}",mapping:HIP:NRS_4_6:REX-000057:REX-000009:DISCOMFORT
hip_flexion_isolation_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000057,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""QUADRICEPS""}",mapping:KNEE:NRS_4_6:REX-000057:REX-000009:DISCOMFORT
hip_flexion_isolation_bodyweight,hip_flexion_isolation_bodyweight_rex_000064,REX-000057,REX-000064,DISCOMFORT,SAME_GOAL,0,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]","[""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""QUADRICEPS"", ""body_area_code"": ""ANKLE_FOOT"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""QUADRICEPS""}",mapping:ANKLE_FOOT:NRS_1_3:REX-000057:REX-000064:DISCOMFORT
hip_flexion_isolation_bodyweight,hip_flexion_isolation_bodyweight_rex_000064,REX-000057,REX-000064,DISCOMFORT,SAME_GOAL,0,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]","[""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""QUADRICEPS"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""QUADRICEPS""}",mapping:HIP:NRS_1_3:REX-000057:REX-000064:DISCOMFORT
hip_flexion_isolation_bodyweight,hip_flexion_isolation_bodyweight_rex_000064,REX-000057,REX-000064,DISCOMFORT,SAME_GOAL,0,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]","[""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""QUADRICEPS"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""QUADRICEPS""}",mapping:KNEE:NRS_1_3:REX-000057:REX-000064:DISCOMFORT
cardio_gait_bodyweight_rex_000058,bodyweight_crunch_core_brace_bodyweight,REX-000058,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""ANKLE_FOOT"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:ANKLE_FOOT:NRS_4_6:REX-000058:REX-000009:DISCOMFORT
cardio_gait_bodyweight_rex_000058,bodyweight_crunch_core_brace_bodyweight,REX-000058,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:HIP:NRS_4_6:REX-000058:REX-000009:DISCOMFORT
cardio_gait_bodyweight_rex_000058,bodyweight_crunch_core_brace_bodyweight,REX-000058,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:KNEE:NRS_4_6:REX-000058:REX-000009:DISCOMFORT
cardio_gait_bodyweight_rex_000058,cardio_gait_bodyweight,REX-000058,REX-000056,DISCOMFORT,SAME_GOAL,0,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""ANKLE_FOOT"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:ANKLE_FOOT:NRS_1_3:REX-000058:REX-000056:DISCOMFORT
cardio_gait_bodyweight_rex_000058,cardio_gait_bodyweight,REX-000058,REX-000056,DISCOMFORT,SAME_GOAL,0,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:HIP:NRS_1_3:REX-000058:REX-000056:DISCOMFORT
cardio_gait_bodyweight_rex_000058,cardio_gait_bodyweight,REX-000058,REX-000056,DISCOMFORT,SAME_GOAL,0,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:KNEE:NRS_1_3:REX-000058:REX-000056:DISCOMFORT
cardio_gait_bodyweight_rex_000058,cardio_gait_machine,REX-000058,REX-000070,LOCATION,CARDIO_ENDURANCE,0,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",MACHINE,GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""RECOVERY"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000168:NEX-000170:RECOVERY
cardio_jump_plyometric_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000059,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""ANKLE_FOOT"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:ANKLE_FOOT:NRS_4_6:REX-000059:REX-000009:DISCOMFORT
cardio_jump_plyometric_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000059,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:HIP:NRS_4_6:REX-000059:REX-000009:DISCOMFORT
cardio_jump_plyometric_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000059,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:KNEE:NRS_4_6:REX-000059:REX-000009:DISCOMFORT
cardio_jump_plyometric_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000059,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""SHOULDER"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:SHOULDER:NRS_4_6:REX-000059:REX-000009:DISCOMFORT
cardio_jump_plyometric_bodyweight,cardio_gait_bodyweight,REX-000059,REX-000056,DISCOMFORT,SAME_GOAL,0,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""ANKLE_FOOT"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:ANKLE_FOOT:NRS_1_3:REX-000059:REX-000056:DISCOMFORT
cardio_jump_plyometric_bodyweight,cardio_gait_bodyweight,REX-000059,REX-000056,DISCOMFORT,SAME_GOAL,0,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:HIP:NRS_1_3:REX-000059:REX-000056:DISCOMFORT
cardio_jump_plyometric_bodyweight,cardio_gait_bodyweight,REX-000059,REX-000056,DISCOMFORT,SAME_GOAL,0,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:KNEE:NRS_1_3:REX-000059:REX-000056:DISCOMFORT
cardio_jump_plyometric_bodyweight,cardio_gait_bodyweight,REX-000059,REX-000056,DISCOMFORT,SAME_GOAL,0,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP""]",BODYWEIGHT,HOME,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""SHOULDER"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:SHOULDER:NRS_1_3:REX-000059:REX-000056:DISCOMFORT
cardio_jump_plyometric_jump_rope,bodyweight_crunch_core_brace_bodyweight,REX-000060,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""ANKLE_FOOT"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:ANKLE_FOOT:NRS_4_6:REX-000060:REX-000009:DISCOMFORT
cardio_jump_plyometric_jump_rope,bodyweight_crunch_core_brace_bodyweight,REX-000060,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:HIP:NRS_4_6:REX-000060:REX-000009:DISCOMFORT
cardio_jump_plyometric_jump_rope,bodyweight_crunch_core_brace_bodyweight,REX-000060,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:KNEE:NRS_4_6:REX-000060:REX-000009:DISCOMFORT
cardio_jump_plyometric_jump_rope,cardio_jump_plyometric_bodyweight,REX-000060,REX-000059,DISCOMFORT,SAME_GOAL,-1,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""ANKLE_FOOT"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:ANKLE_FOOT:NRS_1_3:REX-000060:REX-000059:DISCOMFORT
cardio_jump_plyometric_jump_rope,cardio_jump_plyometric_bodyweight,REX-000060,REX-000059,DISCOMFORT,SAME_GOAL,-1,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:HIP:NRS_1_3:REX-000060:REX-000059:DISCOMFORT
cardio_jump_plyometric_jump_rope,cardio_jump_plyometric_bodyweight,REX-000060,REX-000059,DISCOMFORT,SAME_GOAL,-1,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CARDIO"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CARDIO""}",mapping:KNEE:NRS_1_3:REX-000060:REX-000059:DISCOMFORT
kettlebell_swing_hip_dominant_kettlebell,bodyweight_crunch_core_brace_bodyweight,REX-000061,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""GLUTES""}",mapping:HIP:NRS_4_6:REX-000061:REX-000009:DISCOMFORT
kettlebell_swing_hip_dominant_kettlebell,bodyweight_crunch_core_brace_bodyweight,REX-000061,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""GLUTES""}",mapping:KNEE:NRS_4_6:REX-000061:REX-000009:DISCOMFORT
kettlebell_swing_hip_dominant_kettlebell,bodyweight_glute_bridge_hip_dominant_bodyweight,REX-000061,REX-000011,DISCOMFORT,SAME_GOAL,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""HIP""]","[""KNEE"",""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""GLUTES"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""GLUTES""}",mapping:HIP:NRS_1_3:REX-000061:REX-000011:DISCOMFORT
