representative_exercise_id,exercise_id,stable_code,catalog_version_code,source_origin_code,source_track,source_identity,source_identity_validation,record_source_identity,media_source_origin_code,media_source_match_method,s3_key,media_status,media_state_code,media_state_reason_code,s3_technical_status,verified_at,rights_review_status,rights_reviewer,rights_reviewed_at,rights_evidence_reference,production_eligibility,backend_visibility,source_image_s3_key,source_gif_s3_key,source_gif_content_type,source_gif_content_length,source_gif_etag,source_gif_checksum_algorithm,source_gif_checksum,source_image_content_type,source_image_content_length,source_image_etag,source_image_checksum_algorithm,source_image_checksum,gif_content_type,gif_content_length,gif_etag,gif_checksum_algorithm,gif_checksum,thumbnail_content_type,thumbnail_content_length,thumbnail_etag,thumbnail_checksum_algorithm,thumbnail_checksum
DVAR-DB658A7F33902A25,DVAR-DB658A7F33902A25,wall_calf_stretch_mobility_stretch_bodyweight__upper_back_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,1377,VALID_NUMERIC,DVAR-DB658A7F33902A25,GYMVISUAL,ALTERNATIVE_BASE_EXERCISE_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1377-m0tCHqc.jpg,videos/1377-m0tCHqc.gif,,,,,,,,,,,,,,,,,,,,
DVAR-E6D026C8937BBCE6,DVAR-E6D026C8937BBCE6,side_wrist_pull_stretch_mobility_stretch_bodyweight__knee_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,0721,VALID_NUMERIC,DVAR-E6D026C8937BBCE6,GYMVISUAL,EXACT_NAME_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0721-UtmIqcI.jpg,videos/0721-UtmIqcI.gif,,,,,,,,,,,,,,,,,,,,
DVAR-EA075728B904B48B,DVAR-EA075728B904B48B,side_lying_quadriceps_stretch_mobility_stretch_bodyweight__neck_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,0613,VALID_NUMERIC,DVAR-EA075728B904B48B,GYMVISUAL,ALTERNATIVE_BASE_EXERCISE_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0613-BWnJR72.jpg,videos/0613-BWnJR72.gif,,,,,,,,,,,,,,,,,,,,
DVAR-EB514FBF13F9433D,DVAR-EB514FBF13F9433D,dumbbell_shrug_isolation_dumbbell__hip_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,0406,VALID_NUMERIC,DVAR-EB514FBF13F9433D,GYMVISUAL,EXACT_NAME_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0406-NJzBsGJ.jpg,videos/0406-NJzBsGJ.gif,,,,,,,,,,,,,,,,,,,,
DVAR-EBD1C36964A0A133,DVAR-EBD1C36964A0A133,hamstring_stretch_mobility_stretch_bodyweight__shoulder_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,1511,VALID_NUMERIC,DVAR-EBD1C36964A0A133,GYMVISUAL,EXACT_NAME_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1511-99rWm7w.jpg,videos/1511-99rWm7w.gif,,,,,,,,,,,,,,,,,,,,
DVAR-EC243CDB7A0537D3,DVAR-EC243CDB7A0537D3,bodyweight_standing_calf_raise_isolation_bodyweight__abdomen_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,1373,VALID_NUMERIC,DVAR-EC243CDB7A0537D3,GYMVISUAL,ALTERNATIVE_BASE_EXERCISE_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1373-bJYHBIN.jpg,videos/1373-bJYHBIN.gif,,,,,,,,,,,,,,,,,,,,
DVAR-ED6FA4BC14919A64,DVAR-ED6FA4BC14919A64,wall_calf_stretch_mobility_stretch_bodyweight__lower_back_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,1377,VALID_NUMERIC,DVAR-ED6FA4BC14919A64,GYMVISUAL,ALTERNATIVE_BASE_EXERCISE_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1377-m0tCHqc.jpg,videos/1377-m0tCHqc.gif,,,,,,,,,,,,,,,,,,,,
DVAR-F21D725050DC276C,DVAR-F21D725050DC276C,triceps_stretch_mobility_stretch_bodyweight__hip_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,0817,VALID_NUMERIC,DVAR-F21D725050DC276C,GYMVISUAL,EXACT_NAME_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0817-uOV3Itw.jpg,videos/0817-uOV3Itw.gif,,,,,,,,,,,,,,,,,,,,
DVAR-F301899E2C8978E9,DVAR-F301899E2C8978E9,side_lying_quadriceps_stretch_mobility_stretch_bodyweight__lower_back_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,0613,VALID_NUMERIC,DVAR-F301899E2C8978E9,GYMVISUAL,ALTERNATIVE_BASE_EXERCISE_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0613-BWnJR72.jpg,videos/0613-BWnJR72.gif,,,,,,,,,,,,,,,,,,,,
DVAR-FA12EFDF98D0EBA8,DVAR-FA12EFDF98D0EBA8,chest_front_shoulder_stretch_mobility_stretch_bodyweight__lower_back_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,1271,VALID_NUMERIC,DVAR-FA12EFDF98D0EBA8,GYMVISUAL,EXACT_NAME_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1271-Uto7l43.jpg,videos/1271-Uto7l43.gif,,,,,,,,,,,,,,,,,,,,
DVAR-FAB7479B08EBDD54,DVAR-FAB7479B08EBDD54,dumbbell_shrug_isolation_dumbbell__knee_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,0406,VALID_NUMERIC,DVAR-FAB7479B08EBDD54,GYMVISUAL,EXACT_NAME_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0406-NJzBsGJ.jpg,videos/0406-NJzBsGJ.gif,,,,,,,,,,,,,,,,,,,,
DVAR-FB90D94DF9793384,DVAR-FB90D94DF9793384,neck_lateral_stretch_mobility_stretch_bodyweight__knee_no_load_safe_v1,exercise-catalog-v2.0.2-final,PAIN_ALTERNATIVE_POLICY,pain_alternative_policy,1403,VALID_NUMERIC,DVAR-FB90D94DF9793384,GYMVISUAL,EXACT_NAME_MATCH,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1403-x2chWLO.jpg,videos/1403-x2chWLO.gif,,,,,,,,,,,,,,,,,,,,
REX-000002,REX-000002,quadruped_quadriceps_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1512,VALID_NUMERIC,1512,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/all_fours_squat_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1512-qBcKorM.jpg,videos/1512-qBcKorM.gif,image/gif,86664,"""b9134164d280e86baae788ce0c717647""",,,image/jpeg,5912,"""90806a7b753d4436d6da2469cefe331b""",,,image/gif,86664,"""b9134164d280e86baae788ce0c717647""",,,image/jpeg,5912,"""90806a7b753d4436d6da2469cefe331b""",,
REX-000003,REX-000003,ankle_circles_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1368,VALID_NUMERIC,1368,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/ankle_circles_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1368-uL9CsKm.jpg,videos/1368-uL9CsKm.gif,image/gif,67960,"""91da54d8b999a97a8ecc879e13b76d58""",,,image/jpeg,5306,"""b4826f0e193a60617cce31000fe7e63d""",,,image/gif,67960,"""91da54d8b999a97a8ecc879e13b76d58""",,,image/jpeg,5306,"""b4826f0e193a60617cce31000fe7e63d""",,
REX-000004,REX-000004,barbell_deadlift_hip_dominant_barbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0032,VALID_NUMERIC,0032,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/barbell_deadlift_hip_dominant_barbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0032-ila4NZS.jpg,videos/0032-ila4NZS.gif,image/gif,83236,"""4abc87477cc6ce37c663e96455a9fde5""",,,image/jpeg,5731,"""c74377744bf696b061f4b40b191e4a6b""",,,image/gif,83236,"""4abc87477cc6ce37c663e96455a9fde5""",,,image/jpeg,5731,"""c74377744bf696b061f4b40b191e4a6b""",,
REX-000005,REX-000005,barbell_front_raise_isolation_barbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0041,VALID_NUMERIC,0041,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/barbell_front_raise_isolation_barbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0041-b2Uoz54.jpg,videos/0041-b2Uoz54.gif,image/gif,113037,"""ef32cc26ab57db5cd36014f2bc0fc4cb""",,,image/jpeg,7820,"""a7856c71324dfd862dab7abdcf56ac72""",,,image/gif,113037,"""ef32cc26ab57db5cd36014f2bc0fc4cb""",,,image/jpeg,7820,"""a7856c71324dfd862dab7abdcf56ac72""",,
REX-000007,REX-000007,barbell_straight_leg_deadlift_hip_dominant_barbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0116,VALID_NUMERIC,0116,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/barbell_straight_leg_deadlift_hip_dominant_barbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0116-hrVQWvE.jpg,videos/0116-hrVQWvE.gif,image/gif,92189,"""4cb740fb75066d19133a34c47e2a1672""",,,image/jpeg,6203,"""24b7e5b357c292abc23a2178d0e48492""",,,image/gif,92189,"""4cb740fb75066d19133a34c47e2a1672""",,,image/jpeg,6203,"""24b7e5b357c292abc23a2178d0e48492""",,
REX-000008,REX-000008,bodyweight_back_extension_hip_dominant_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0489,VALID_NUMERIC,0489,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/bodyweight_back_extension_hip_dominant_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0489-zhMwOwE.jpg,videos/0489-zhMwOwE.gif,image/gif,81966,"""6e0104745ddfdd3fdf0f1cb4227559a5""",,,image/jpeg,6401,"""c1fcb608d41ed23ddec6ad6db963bac3""",,,image/gif,81966,"""6e0104745ddfdd3fdf0f1cb4227559a5""",,,image/jpeg,6401,"""c1fcb608d41ed23ddec6ad6db963bac3""",,
REX-000009,REX-000009,bodyweight_crunch_core_brace_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0274,VALID_NUMERIC,0274,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/bodyweight_crunch_core_brace_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0274-TFqbd8t.jpg,videos/0274-TFqbd8t.gif,image/gif,95123,"""7228c4409d94471074f029be7bfe7c94""",,,image/jpeg,6752,"""ade51acc8befceeb3053d9af37e9bc67""",,,image/gif,95123,"""7228c4409d94471074f029be7bfe7c94""",,,image/jpeg,6752,"""ade51acc8befceeb3053d9af37e9bc67""",,
REX-000010,REX-000010,bodyweight_forward_lunge_knee_dominant_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,3470,VALID_NUMERIC,3470,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/bodyweight_forward_lunge_knee_dominant_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/3470-kMzUs9Y.jpg,videos/3470-kMzUs9Y.gif,image/gif,164646,"""15c42f021172e41010a67e8a45a7ecb2""",,,image/jpeg,4837,"""e511b35547bced2d2b4189efa4901916""",,,image/gif,164646,"""15c42f021172e41010a67e8a45a7ecb2""",,,image/jpeg,4837,"""e511b35547bced2d2b4189efa4901916""",,
REX-000011,REX-000011,bodyweight_glute_bridge_hip_dominant_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,3013,VALID_NUMERIC,3013,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/bodyweight_glute_bridge_hip_dominant_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/3013-u0cNiij.jpg,videos/3013-u0cNiij.gif,image/gif,86092,"""ba9deaa223d526f65864cb635905184d""",,,image/jpeg,6183,"""48aa3c25aafdcbb3bd5523db874c075a""",,,image/gif,86092,"""ba9deaa223d526f65864cb635905184d""",,,image/jpeg,6183,"""48aa3c25aafdcbb3bd5523db874c075a""",,
REX-000013,REX-000013,bodyweight_reverse_crunch_core_brace_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0872,VALID_NUMERIC,0872,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/bodyweight_reverse_crunch_core_brace_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0872-nCU1Ekp.jpg,videos/0872-nCU1Ekp.gif,image/gif,96552,"""f09bad3b9f6948345ed229f7b7cfbd8b""",,,image/jpeg,5990,"""0f40fd37be2e0c68e9ca07cd465ccdbd""",,,image/gif,96552,"""f09bad3b9f6948345ed229f7b7cfbd8b""",,,image/jpeg,5990,"""0f40fd37be2e0c68e9ca07cd465ccdbd""",,
REX-000016,REX-000016,bodyweight_standing_calf_raise_isolation_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1373,VALID_NUMERIC,1373,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/bodyweight_standing_calf_raise_isolation_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1373-bJYHBIN.jpg,videos/1373-bJYHBIN.gif,image/gif,62166,"""1589011987c64907b9fe4bc5fa206a05""",,,image/jpeg,4734,"""897e4ad7c01f72a984536983fed40454""",,,image/gif,62166,"""1589011987c64907b9fe4bc5fa206a05""",,,image/jpeg,4734,"""897e4ad7c01f72a984536983fed40454""",,
REX-000017,REX-000017,butterfly_adductor_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1494,VALID_NUMERIC,1494,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/butterfly_adductor_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1494-bWlZvXh.jpg,videos/1494-bWlZvXh.gif,image/gif,133922,"""1e60e2e09c5df6ecc482cf9cd6cd4418""",,,image/jpeg,9313,"""3ec12901a1e9a3abc17cab59b647fdce""",,,image/gif,133922,"""1e60e2e09c5df6ecc482cf9cd6cd4418""",,,image/jpeg,9313,"""3ec12901a1e9a3abc17cab59b647fdce""",,
REX-000019,REX-000019,cable_triceps_pushdown_isolation_cable_machine,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0201,VALID_NUMERIC,0201,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/cable_triceps_pushdown_isolation_cable_machine/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0201-3ZflifB.jpg,videos/0201-3ZflifB.gif,image/gif,95234,"""ce2984c454f50b68839a66147bd367f4""",,,image/jpeg,6259,"""6b9f0f5f06a83eca1ce8d77f79b4d8de""",,,image/gif,95234,"""ce2984c454f50b68839a66147bd367f4""",,,image/jpeg,6259,"""6b9f0f5f06a83eca1ce8d77f79b4d8de""",,
REX-000020,REX-000020,chair_leg_extended_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1548,VALID_NUMERIC,1548,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/chair_leg_extended_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1548-xGgAGPm.jpg,videos/1548-xGgAGPm.gif,image/gif,101703,"""3f9a51ceb699ac3da89a1aba2d636e29""",,,image/jpeg,7327,"""f5d3d478eb86678af6dc75e18658ef52""",,,image/gif,101703,"""3f9a51ceb699ac3da89a1aba2d636e29""",,,image/jpeg,7327,"""f5d3d478eb86678af6dc75e18658ef52""",,
REX-000021,REX-000021,chest_front_shoulder_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1271,VALID_NUMERIC,1271,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/chest_front_shoulder_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1271-Uto7l43.jpg,videos/1271-Uto7l43.gif,image/gif,83211,"""42b83b963305b61ad49a9c81ebd97148""",,,image/jpeg,5952,"""a07b13bc87301302179b4d192018261d""",,,image/gif,83211,"""42b83b963305b61ad49a9c81ebd97148""",,,image/jpeg,5952,"""a07b13bc87301302179b4d192018261d""",,
