candidate_exercise_id,default_exercise_id,priority_rank,fallback_candidate,record_type,variant_type_code,name_ko,stable_code,equipment_codes,location_codes,difficulty_code,review_status_code,production_eligible,catalog_version_code,family_code,representative_exercise_id,context_code
REX-000053,REX-000053,1,false,REPRESENTATIVE,,후면 어깨 스트레칭,rear_deltoid_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,REAR_DELTOID_STRETCH,REX-000053,HOME
REX-000054,REX-000054,1,false,REPRESENTATIVE,,리버스 카프 레이즈,reverse_calf_raise_isolation_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,REVERSE_CALF_RAISE,REX-000054,GYM
REX-000054,REX-000054,1,false,REPRESENTATIVE,,리버스 카프 레이즈,reverse_calf_raise_isolation_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,REVERSE_CALF_RAISE,REX-000054,HOME
REX-000055,REX-000055,1,false,REPRESENTATIVE,,리버스 리스트 컬,reverse_wrist_curl_isolation_barbell,"[""BARBELL""]","[""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,REVERSE_WRIST_CURL,REX-000055,GYM
VEX-000048,REX-000055,2,true,VARIANT,PRIMARY_VARIANT,덤벨 리버스 리스트 컬,dumbbell_reverse_wrist_curl_isolation_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,REVERSE_WRIST_CURL,REX-000055,GYM
VEX-000049,REX-000055,3,true,VARIANT,PRIMARY_VARIANT,밴드 리버스 리스트 컬,band_reverse_wrist_curl_isolation_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,REVERSE_WRIST_CURL,REX-000055,GYM
VEX-000048,VEX-000048,1,false,VARIANT,PRIMARY_VARIANT,덤벨 리버스 리스트 컬,dumbbell_reverse_wrist_curl_isolation_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,REVERSE_WRIST_CURL,REX-000055,HOME
VEX-000049,VEX-000048,2,true,VARIANT,PRIMARY_VARIANT,밴드 리버스 리스트 컬,band_reverse_wrist_curl_isolation_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,REVERSE_WRIST_CURL,REX-000055,HOME
REX-000073,REX-000073,1,false,REPRESENTATIVE,,롤러 등 스트레칭,roller_back_stretch_mobility_stretch_foam_roller,"[""FOAM_ROLLER""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,ROLLER_BACK_STRETCH,REX-000073,GYM
REX-000073,REX-000073,1,false,REPRESENTATIVE,,롤러 등 스트레칭,roller_back_stretch_mobility_stretch_foam_roller,"[""FOAM_ROLLER""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,ROLLER_BACK_STRETCH,REX-000073,HOME
REX-000074,REX-000074,1,false,REPRESENTATIVE,,롤러 둔근 스트레칭,roller_hip_stretch_mobility_stretch_foam_roller,"[""FOAM_ROLLER""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,ROLLER_HIP_STRETCH,REX-000074,GYM
REX-000074,REX-000074,1,false,REPRESENTATIVE,,롤러 둔근 스트레칭,roller_hip_stretch_mobility_stretch_foam_roller,"[""FOAM_ROLLER""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,ROLLER_HIP_STRETCH,REX-000074,HOME
REX-000075,REX-000075,1,false,REPRESENTATIVE,,회전형 크런치,rotation_variant_core_brace_cable_machine,"[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,ROTATION_VARIANT,REX-000075,GYM
REX-000076,REX-000076,1,false,REPRESENTATIVE,,로우,row_variant_horizontal_pull_cable_machine,"[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,ROW_VARIANT,REX-000076,GYM
VEX-000050,REX-000076,2,true,VARIANT,PRIMARY_VARIANT,머신 시티드 로우,seated_row_machine_horizontal_pull_machine,"[""MACHINE""]","[""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,ROW_VARIANT,REX-000076,GYM
REX-000077,REX-000077,1,false,REPRESENTATIVE,,러너스 스트레칭,runners_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,RUNNERS_STRETCH,REX-000077,GYM
REX-000077,REX-000077,1,false,REPRESENTATIVE,,러너스 스트레칭,runners_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,RUNNERS_STRETCH,REX-000077,HOME
REX-000078,REX-000078,1,false,REPRESENTATIVE,,스캐풀라 풀업,scapular_pull_up_vertical_pull_bodyweight_pull_up_bar,"[""BODYWEIGHT"",""PULL_UP_BAR""]","[""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SCAPULAR_PULL_UP,REX-000078,GYM
REX-000079,REX-000079,1,false,REPRESENTATIVE,,시티드 케이블 로우,seated_cable_row_horizontal_pull_cable_machine,"[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_CABLE_ROW,REX-000079,GYM
VEX-000051,REX-000079,2,true,VARIANT,PRIMARY_VARIANT,케이블 디클라인 시티드 와이드그립 로우,cable_decline_seated_wide_grip_row_horizontal_pull_cable_machine,"[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_CABLE_ROW,REX-000079,GYM
VEX-000052,REX-000079,3,true,VARIANT,PRIMARY_VARIANT,케이블 바닥 시티드 와이드그립 로우,cable_floor_seated_wide_grip_row_horizontal_pull_cable_machine,"[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_CABLE_ROW,REX-000079,GYM
VEX-000053,REX-000079,4,true,VARIANT,PRIMARY_VARIANT,케이블 하이 로우(니링),cable_high_row_kneeling_horizontal_pull_cable_machine,"[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_CABLE_ROW,REX-000079,GYM
VEX-000067,REX-000079,5,true,VARIANT,SECONDARY_VARIANT,케이블 시티드 와이드그립 로우,cable_seated_wide_grip_row_horizontal_pull_cable_machine,"[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_CABLE_ROW,REX-000079,GYM
REX-000080,REX-000080,1,false,REPRESENTATIVE,,시티드 카프 레이즈,seated_calf_raise_isolation_barbell,"[""BARBELL""]","[""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_CALF_RAISE,REX-000080,GYM
VEX-000054,REX-000080,2,true,VARIANT,PRIMARY_VARIANT,시티드 카프 레이즈,lever_seated_calf_raise_isolation_machine,"[""MACHINE""]","[""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_CALF_RAISE,REX-000080,GYM
VEX-000055,REX-000080,3,true,VARIANT,PRIMARY_VARIANT,덤벨 시티드 카프 레이즈,dumbbell_seated_calf_raise_isolation_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_CALF_RAISE,REX-000080,GYM
VEX-000055,VEX-000055,1,false,VARIANT,PRIMARY_VARIANT,덤벨 시티드 카프 레이즈,dumbbell_seated_calf_raise_isolation_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_CALF_RAISE,REX-000080,HOME
REX-000081,REX-000081,1,false,REPRESENTATIVE,,앉아서 종아리 스트레칭,seated_calf_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_CALF_STRETCH,REX-000081,GYM
REX-000081,REX-000081,1,false,REPRESENTATIVE,,앉아서 종아리 스트레칭,seated_calf_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_CALF_STRETCH,REX-000081,HOME
REX-000082,REX-000082,1,false,REPRESENTATIVE,,앉아서 둔근 스트레칭,seated_glute_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_GLUTE_STRETCH,REX-000082,GYM
REX-000082,REX-000082,1,false,REPRESENTATIVE,,앉아서 둔근 스트레칭,seated_glute_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_GLUTE_STRETCH,REX-000082,HOME
REX-000083,REX-000083,1,false,REPRESENTATIVE,,레그 컬,seated_leg_curl_knee_flexion_machine,"[""MACHINE""]","[""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_LEG_CURL,REX-000083,GYM
VEX-000057,REX-000083,2,true,VARIANT,PRIMARY_VARIANT,레그컬,leg_curl_knee_flexion_machine,"[""MACHINE""]","[""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_LEG_CURL,REX-000083,GYM
VEX-000056,REX-000083,3,true,VARIANT,PRIMARY_VARIANT,싱글 레그 컬,standing_single_leg_curl_knee_flexion_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_LEG_CURL,REX-000083,GYM
VEX-000056,VEX-000056,1,false,VARIANT,PRIMARY_VARIANT,싱글 레그 컬,standing_single_leg_curl_knee_flexion_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_LEG_CURL,REX-000083,HOME
REX-000084,REX-000084,1,false,REPRESENTATIVE,,앉아서 허리 스트레칭,seated_lower_back_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_LOWER_BACK_STRETCH,REX-000084,GYM
REX-000084,REX-000084,1,false,REPRESENTATIVE,,앉아서 허리 스트레칭,seated_lower_back_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_LOWER_BACK_STRETCH,REX-000084,HOME
REX-000085,REX-000085,1,false,REPRESENTATIVE,,앉아서 이상근 스트레칭,seated_piriformis_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_PIRIFORMIS_STRETCH,REX-000085,GYM
REX-000085,REX-000085,1,false,REPRESENTATIVE,,앉아서 이상근 스트레칭,seated_piriformis_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_PIRIFORMIS_STRETCH,REX-000085,HOME
REX-000086,REX-000086,1,false,REPRESENTATIVE,,숄더 프레스,seated_shoulder_press_vertical_push_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,GYM
VEX-000059,REX-000086,2,true,VARIANT,PRIMARY_VARIANT,밴드 숄더 프레스,band_shoulder_press_vertical_push_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,GYM
VEX-000060,REX-000086,3,true,VARIANT,PRIMARY_VARIANT,밴드 시티드 숄더 프레스,resistance_band_seated_shoulder_press_vertical_push_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,GYM
VEX-000063,REX-000086,4,true,VARIANT,PRIMARY_VARIANT,머신 숄더프레스,shoulder_press_on_machine_vertical_push_machine,"[""MACHINE""]","[""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,GYM
VEX-000058,REX-000086,5,true,VARIANT,PRIMARY_VARIANT,덤벨 시티드 숄더 프레스,dumbbell_seated_shoulder_press_parallel_grip_vertical_push_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,GYM
VEX-000061,REX-000086,6,true,VARIANT,PRIMARY_VARIANT,바벨 오버헤드 프레스,overhead_barbell_press_vertical_push_barbell,"[""BARBELL""]","[""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,GYM
VEX-000062,REX-000086,7,true,VARIANT,PRIMARY_VARIANT,덤벨 아놀드 프레스,arnold_shoulder_press_vertical_push_dumbbell,"[""DUMBBELL""]","[""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,GYM
VEX-000068,REX-000086,8,true,VARIANT,SECONDARY_VARIANT,원암 덤벨 숄더 프레스,dumbbell_one_arm_shoulder_press_v_2_vertical_push_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,GYM
VEX-000069,REX-000086,9,true,VARIANT,SECONDARY_VARIANT,원암 덤벨 숄더 프레스,dumbbell_one_arm_shoulder_press_vertical_push_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,GYM
REX-000086,REX-000086,1,false,REPRESENTATIVE,,숄더 프레스,seated_shoulder_press_vertical_push_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,HOME
VEX-000059,REX-000086,2,true,VARIANT,PRIMARY_VARIANT,밴드 숄더 프레스,band_shoulder_press_vertical_push_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,HOME
VEX-000060,REX-000086,3,true,VARIANT,PRIMARY_VARIANT,밴드 시티드 숄더 프레스,resistance_band_seated_shoulder_press_vertical_push_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,HOME
VEX-000058,REX-000086,4,true,VARIANT,PRIMARY_VARIANT,덤벨 시티드 숄더 프레스,dumbbell_seated_shoulder_press_parallel_grip_vertical_push_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,HOME
VEX-000068,REX-000086,5,true,VARIANT,SECONDARY_VARIANT,원암 덤벨 숄더 프레스,dumbbell_one_arm_shoulder_press_v_2_vertical_push_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,HOME
VEX-000069,REX-000086,6,true,VARIANT,SECONDARY_VARIANT,원암 덤벨 숄더 프레스,dumbbell_one_arm_shoulder_press_vertical_push_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",INTERMEDIATE,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,HOME
REX-000087,REX-000087,1,false,REPRESENTATIVE,,시티드 와이드 앵글 스트레칭,seated_wide_angle_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_WIDE_ANGLE_STRETCH,REX-000087,GYM
REX-000087,REX-000087,1,false,REPRESENTATIVE,,시티드 와이드 앵글 스트레칭,seated_wide_angle_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SEATED_WIDE_ANGLE_STRETCH,REX-000087,HOME
REX-000088,REX-000088,1,false,REPRESENTATIVE,,옆으로 누워 대퇴사두근 스트레칭,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SIDE_LYING_QUADRICEPS_STRETCH,REX-000088,GYM
REX-000088,REX-000088,1,false,REPRESENTATIVE,,옆으로 누워 대퇴사두근 스트레칭,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SIDE_LYING_QUADRICEPS_STRETCH,REX-000088,HOME
REX-000089,REX-000089,1,false,REPRESENTATIVE,,손목 당기기 스트레칭,side_wrist_pull_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SIDE_WRIST_PULL_STRETCH,REX-000089,GYM
REX-000089,REX-000089,1,false,REPRESENTATIVE,,손목 당기기 스트레칭,side_wrist_pull_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SIDE_WRIST_PULL_STRETCH,REX-000089,HOME
REX-000090,REX-000090,1,false,REPRESENTATIVE,,버드독,spine_core_brace_core_brace_mat,"[""MAT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SPINE_CORE_BRACE,REX-000090,GYM
REX-000090,REX-000090,1,false,REPRESENTATIVE,,버드독,spine_core_brace_core_brace_mat,"[""MAT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SPINE_CORE_BRACE,REX-000090,HOME
REX-000091,REX-000091,1,false,REPRESENTATIVE,,척추 스트레칭,spine_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SPINE_STRETCH,REX-000091,GYM
REX-000091,REX-000091,1,false,REPRESENTATIVE,,척추 스트레칭,spine_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SPINE_STRETCH,REX-000091,HOME
REX-000092,REX-000092,1,false,REPRESENTATIVE,,척추 비틀기,spine_twist_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SPINE_TWIST,REX-000092,GYM
REX-000092,REX-000092,1,false,REPRESENTATIVE,,척추 비틀기,spine_twist_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SPINE_TWIST,REX-000092,HOME
REX-000093,REX-000093,1,false,REPRESENTATIVE,,스쿼트,squat_variant_knee_dominant_barbell,"[""BARBELL""]","[""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,SQUAT_VARIANT,REX-000093,GYM
REX-000094,REX-000094,1,false,REPRESENTATIVE,,스트랩 햄스트링·종아리 스트레칭,standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap,"[""STRETCH_STRAP""]","[""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,STANDING_HAMSTRING_CALF_STRAP_STRETCH,REX-000094,GYM
REX-000095,REX-000095,1,false,REPRESENTATIVE,,서서 옆구리 스트레칭,standing_lateral_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,STANDING_LATERAL_STRETCH,REX-000095,GYM
REX-000095,REX-000095,1,false,REPRESENTATIVE,,서서 옆구리 스트레칭,standing_lateral_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,STANDING_LATERAL_STRETCH,REX-000095,HOME
REX-000096,REX-000096,1,false,REPRESENTATIVE,,삼두근 스트레칭,triceps_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,TRICEPS_STRETCH,REX-000096,GYM
REX-000096,REX-000096,1,false,REPRESENTATIVE,,삼두근 스트레칭,triceps_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,TRICEPS_STRETCH,REX-000096,HOME
REX-000097,REX-000097,1,false,REPRESENTATIVE,,시티드 밴드 풀어파트,upper_back_isolation_isolation_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,UPPER_BACK_ISOLATION,REX-000097,GYM
REX-000097,REX-000097,1,false,REPRESENTATIVE,,시티드 밴드 풀어파트,upper_back_isolation_isolation_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,UPPER_BACK_ISOLATION,REX-000097,HOME
REX-000098,REX-000098,1,false,REPRESENTATIVE,,상부 등 스트레칭,upper_back_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,UPPER_BACK_STRETCH,REX-000098,GYM
REX-000098,REX-000098,1,false,REPRESENTATIVE,,상부 등 스트레칭,upper_back_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,UPPER_BACK_STRETCH,REX-000098,HOME
REX-000099,REX-000099,1,false,REPRESENTATIVE,,벽 짚고 종아리 스트레칭,wall_calf_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,WALL_CALF_STRETCH,REX-000099,GYM
REX-000099,REX-000099,1,false,REPRESENTATIVE,,벽 짚고 종아리 스트레칭,wall_calf_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,WALL_CALF_STRETCH,REX-000099,HOME
REX-000100,REX-000100,1,false,REPRESENTATIVE,,월드 그레이티스트 스트레칭,world_greatest_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,WORLD_GREATEST_STRETCH,REX-000100,GYM
REX-000100,REX-000100,1,false,REPRESENTATIVE,,월드 그레이티스트 스트레칭,world_greatest_stretch_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,WORLD_GREATEST_STRETCH,REX-000100,HOME
REX-000101,REX-000101,1,false,REPRESENTATIVE,,손목 돌리기,wrist_circles_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,WRIST_CIRCLES,REX-000101,GYM
REX-000101,REX-000101,1,false,REPRESENTATIVE,,손목 돌리기,wrist_circles_mobility_stretch_bodyweight,"[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,WRIST_CIRCLES,REX-000101,HOME
REX-000102,REX-000102,1,false,REPRESENTATIVE,,리스트 컬,wrist_curl_isolation_barbell,"[""BARBELL""]","[""GYM""]",BEGINNER,DOMAIN_APPROVED,false,exercise-catalog-v2.0.2-final,WRIST_CURL,REX-000102,GYM
VEX-000064,REX-000102,2,true,VARIANT,PRIMARY_VARIANT,덤벨 오버 벤치 리스트 컬,dumbbell_over_bench_wrist_curl_isolation_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,WRIST_CURL,REX-000102,GYM
VEX-000065,REX-000102,3,true,VARIANT,PRIMARY_VARIANT,밴드 리스트 컬,band_wrist_curl_isolation_resistance_band,"[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,WRIST_CURL,REX-000102,GYM
VEX-000064,VEX-000064,1,false,VARIANT,PRIMARY_VARIANT,덤벨 오버 벤치 리스트 컬,dumbbell_over_bench_wrist_curl_isolation_dumbbell,"[""DUMBBELL""]","[""HOME"",""GYM""]",BEGINNER,REVIEW_REQUIRED,false,exercise-catalog-v2.0.2-final,WRIST_CURL,REX-000102,HOME
