catalog_version_code,family_code,representative_exercise_id,representative_exercise_ids,context_code,context_coverage_status_code,representative_context_eligible,raw_context_candidate_count,context_candidate_count,primary_variant_context_candidate_count,secondary_variant_context_candidate_count,default_exercise_id,default_priority_rank,default_record_type,default_variant_type_code,default_name_ko,default_equipment_codes,fallback_candidate_ids,goal_codes,goal_coverage_status_code,training_type_codes,movement_pattern_codes,primary_body_area_codes,difficulty_codes,phase_codes,review_status_code,review_reason_codes,production_eligible
exercise-catalog-v2.0.2-final,RUNNERS_STRETCH,REX-000077,"[""REX-000077""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000077,1,REPRESENTATIVE,,러너스 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""ANKLE_FOOT"",""KNEE""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,RUNNERS_STRETCH,REX-000077,"[""REX-000077""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000077,1,REPRESENTATIVE,,러너스 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""ANKLE_FOOT"",""KNEE""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SCAPULAR_PULL_UP,REX-000078,"[""REX-000078""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000078,1,REPRESENTATIVE,,스캐풀라 풀업,"[""BODYWEIGHT"",""PULL_UP_BAR""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""VERTICAL_PULL""]","[""UPPER_BACK""]","[""INTERMEDIATE""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SCAPULAR_PULL_UP,REX-000078,"[""REX-000078""]",HOME,UNAVAILABLE,false,0,0,0,0,,,,,,[],[],"[""GENERAL_FITNESS""]",COVERED,[],[],[],[],[],REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false
exercise-catalog-v2.0.2-final,SEATED_CABLE_ROW,REX-000079,"[""REX-000079""]",GYM,COVERED_DRAFT,true,5,5,3,1,REX-000079,1,REPRESENTATIVE,,시티드 케이블 로우,"[""CABLE_MACHINE""]","[""VEX-000051"",""VEX-000052"",""VEX-000053"",""VEX-000067""]","[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""HORIZONTAL_PULL""]","[""UPPER_BACK""]","[""INTERMEDIATE""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_CABLE_ROW,REX-000079,"[""REX-000079""]",HOME,UNAVAILABLE,false,0,0,0,0,,,,,,[],[],"[""GENERAL_FITNESS""]",COVERED,[],[],[],[],[],REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false
exercise-catalog-v2.0.2-final,SEATED_CALF_RAISE,REX-000080,"[""REX-000080""]",GYM,COVERED_DRAFT,true,3,3,2,0,REX-000080,1,REPRESENTATIVE,,시티드 카프 레이즈,"[""BARBELL""]","[""VEX-000054"",""VEX-000055""]","[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""ISOLATION""]","[""ANKLE_FOOT""]","[""BEGINNER""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_CALF_RAISE,REX-000080,"[""REX-000080""]",HOME,REVIEW_REQUIRED,false,1,1,1,0,VEX-000055,1,VARIANT,PRIMARY_VARIANT,덤벨 시티드 카프 레이즈,"[""DUMBBELL""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""ISOLATION""]","[""ANKLE_FOOT""]","[""BEGINNER""]","[""MAIN""]",REVIEW_REQUIRED,"[""DEFAULT_VARIANT_RELATION_REVIEW_REQUIRED""]",false
exercise-catalog-v2.0.2-final,SEATED_CALF_STRETCH,REX-000081,"[""REX-000081""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000081,1,REPRESENTATIVE,,앉아서 종아리 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""ANKLE_FOOT""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_CALF_STRETCH,REX-000081,"[""REX-000081""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000081,1,REPRESENTATIVE,,앉아서 종아리 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""ANKLE_FOOT""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_GLUTE_STRETCH,REX-000082,"[""REX-000082""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000082,1,REPRESENTATIVE,,앉아서 둔근 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""HIP""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_GLUTE_STRETCH,REX-000082,"[""REX-000082""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000082,1,REPRESENTATIVE,,앉아서 둔근 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""HIP""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_LEG_CURL,REX-000083,"[""REX-000083""]",GYM,COVERED_DRAFT,true,3,3,2,0,REX-000083,1,REPRESENTATIVE,,레그 컬,"[""MACHINE""]","[""VEX-000057"",""VEX-000056""]","[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""KNEE_FLEXION""]","[""KNEE""]","[""BEGINNER"",""INTERMEDIATE""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_LEG_CURL,REX-000083,"[""REX-000083""]",HOME,REVIEW_REQUIRED,false,1,1,1,0,VEX-000056,1,VARIANT,PRIMARY_VARIANT,싱글 레그 컬,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""KNEE_FLEXION""]","[""KNEE""]","[""INTERMEDIATE""]","[""MAIN""]",REVIEW_REQUIRED,"[""DEFAULT_VARIANT_RELATION_REVIEW_REQUIRED""]",false
exercise-catalog-v2.0.2-final,SEATED_LOWER_BACK_STRETCH,REX-000084,"[""REX-000084""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000084,1,REPRESENTATIVE,,앉아서 허리 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""LOWER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_LOWER_BACK_STRETCH,REX-000084,"[""REX-000084""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000084,1,REPRESENTATIVE,,앉아서 허리 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""LOWER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_PIRIFORMIS_STRETCH,REX-000085,"[""REX-000085""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000085,1,REPRESENTATIVE,,앉아서 이상근 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""HIP""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_PIRIFORMIS_STRETCH,REX-000085,"[""REX-000085""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000085,1,REPRESENTATIVE,,앉아서 이상근 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""HIP""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,"[""REX-000086""]",GYM,COVERED_DRAFT,true,9,9,6,2,REX-000086,1,REPRESENTATIVE,,숄더 프레스,"[""DUMBBELL""]","[""VEX-000059"",""VEX-000060"",""VEX-000063"",""VEX-000058"",""VEX-000061"",""VEX-000062"",""VEX-000068"",""VEX-000069""]","[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""VERTICAL_PUSH""]","[""SHOULDER""]","[""BEGINNER"",""INTERMEDIATE""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_SHOULDER_PRESS,REX-000086,"[""REX-000086""]",HOME,COVERED_DRAFT,true,6,6,3,2,REX-000086,1,REPRESENTATIVE,,숄더 프레스,"[""DUMBBELL""]","[""VEX-000059"",""VEX-000060"",""VEX-000058"",""VEX-000068"",""VEX-000069""]","[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""VERTICAL_PUSH""]","[""SHOULDER""]","[""BEGINNER"",""INTERMEDIATE""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_WIDE_ANGLE_STRETCH,REX-000087,"[""REX-000087""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000087,1,REPRESENTATIVE,,시티드 와이드 앵글 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""HIP"",""KNEE""]","[""INTERMEDIATE""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SEATED_WIDE_ANGLE_STRETCH,REX-000087,"[""REX-000087""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000087,1,REPRESENTATIVE,,시티드 와이드 앵글 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""HIP"",""KNEE""]","[""INTERMEDIATE""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SIDE_LYING_QUADRICEPS_STRETCH,REX-000088,"[""REX-000088""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000088,1,REPRESENTATIVE,,옆으로 누워 대퇴사두근 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""KNEE""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SIDE_LYING_QUADRICEPS_STRETCH,REX-000088,"[""REX-000088""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000088,1,REPRESENTATIVE,,옆으로 누워 대퇴사두근 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""KNEE""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SIDE_WRIST_PULL_STRETCH,REX-000089,"[""REX-000089""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000089,1,REPRESENTATIVE,,손목 당기기 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""WRIST_HAND""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SIDE_WRIST_PULL_STRETCH,REX-000089,"[""REX-000089""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000089,1,REPRESENTATIVE,,손목 당기기 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""WRIST_HAND""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SPINE_CORE_BRACE,REX-000090,"[""REX-000090""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000090,1,REPRESENTATIVE,,버드독,"[""MAT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""CORE_BRACE""]","[""ABDOMEN""]","[""BEGINNER""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SPINE_CORE_BRACE,REX-000090,"[""REX-000090""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000090,1,REPRESENTATIVE,,버드독,"[""MAT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""CORE_BRACE""]","[""ABDOMEN""]","[""BEGINNER""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SPINE_STRETCH,REX-000091,"[""REX-000091""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000091,1,REPRESENTATIVE,,척추 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""LOWER_BACK"",""UPPER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SPINE_STRETCH,REX-000091,"[""REX-000091""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000091,1,REPRESENTATIVE,,척추 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""LOWER_BACK"",""UPPER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SPINE_TWIST,REX-000092,"[""REX-000092""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000092,1,REPRESENTATIVE,,척추 비틀기,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""LOWER_BACK"",""UPPER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SPINE_TWIST,REX-000092,"[""REX-000092""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000092,1,REPRESENTATIVE,,척추 비틀기,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""LOWER_BACK"",""UPPER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SQUAT_VARIANT,REX-000093,"[""REX-000093""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000093,1,REPRESENTATIVE,,스쿼트,"[""BARBELL""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""KNEE_DOMINANT""]","[""HIP"",""KNEE""]","[""INTERMEDIATE""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,SQUAT_VARIANT,REX-000093,"[""REX-000093""]",HOME,UNAVAILABLE,false,0,0,0,0,,,,,,[],[],"[""GENERAL_FITNESS""]",COVERED,[],[],[],[],[],REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false
exercise-catalog-v2.0.2-final,STANDING_HAMSTRING_CALF_STRAP_STRETCH,REX-000094,"[""REX-000094""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000094,1,REPRESENTATIVE,,스트랩 햄스트링·종아리 스트레칭,"[""STRETCH_STRAP""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""ANKLE_FOOT"",""KNEE""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,STANDING_HAMSTRING_CALF_STRAP_STRETCH,REX-000094,"[""REX-000094""]",HOME,UNAVAILABLE,false,0,0,0,0,,,,,,[],[],"[""GENERAL_FITNESS""]",COVERED,[],[],[],[],[],REVIEW_REQUIRED,"[""LOCATION_NOT_DECLARED""]",false
exercise-catalog-v2.0.2-final,STANDING_LATERAL_STRETCH,REX-000095,"[""REX-000095""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000095,1,REPRESENTATIVE,,서서 옆구리 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""UPPER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,STANDING_LATERAL_STRETCH,REX-000095,"[""REX-000095""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000095,1,REPRESENTATIVE,,서서 옆구리 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""UPPER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,TRICEPS_STRETCH,REX-000096,"[""REX-000096""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000096,1,REPRESENTATIVE,,삼두근 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""ELBOW""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,TRICEPS_STRETCH,REX-000096,"[""REX-000096""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000096,1,REPRESENTATIVE,,삼두근 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""ELBOW""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,UPPER_BACK_ISOLATION,REX-000097,"[""REX-000097""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000097,1,REPRESENTATIVE,,시티드 밴드 풀어파트,"[""RESISTANCE_BAND""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""ISOLATION""]","[""UPPER_BACK""]","[""BEGINNER""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,UPPER_BACK_ISOLATION,REX-000097,"[""REX-000097""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000097,1,REPRESENTATIVE,,시티드 밴드 풀어파트,"[""RESISTANCE_BAND""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""ISOLATION""]","[""UPPER_BACK""]","[""BEGINNER""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,UPPER_BACK_STRETCH,REX-000098,"[""REX-000098""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000098,1,REPRESENTATIVE,,상부 등 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""UPPER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,UPPER_BACK_STRETCH,REX-000098,"[""REX-000098""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000098,1,REPRESENTATIVE,,상부 등 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""UPPER_BACK""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,WALL_CALF_STRETCH,REX-000099,"[""REX-000099""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000099,1,REPRESENTATIVE,,벽 짚고 종아리 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""ANKLE_FOOT""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,WALL_CALF_STRETCH,REX-000099,"[""REX-000099""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000099,1,REPRESENTATIVE,,벽 짚고 종아리 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""ANKLE_FOOT""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,WORLD_GREATEST_STRETCH,REX-000100,"[""REX-000100""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000100,1,REPRESENTATIVE,,월드 그레이티스트 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""HIP"",""KNEE""]","[""INTERMEDIATE""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,WORLD_GREATEST_STRETCH,REX-000100,"[""REX-000100""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000100,1,REPRESENTATIVE,,월드 그레이티스트 스트레칭,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""HIP"",""KNEE""]","[""INTERMEDIATE""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,WRIST_CIRCLES,REX-000101,"[""REX-000101""]",GYM,COVERED_DRAFT,true,1,1,0,0,REX-000101,1,REPRESENTATIVE,,손목 돌리기,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""WRIST_HAND""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,WRIST_CIRCLES,REX-000101,"[""REX-000101""]",HOME,COVERED_DRAFT,true,1,1,0,0,REX-000101,1,REPRESENTATIVE,,손목 돌리기,"[""BODYWEIGHT""]",[],"[""GENERAL_FITNESS""]",COVERED,"[""MOBILITY""]","[""MOBILITY_STRETCH""]","[""WRIST_HAND""]","[""BEGINNER""]","[""WARMUP"",""COOLDOWN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,WRIST_CURL,REX-000102,"[""REX-000102""]",GYM,COVERED_DRAFT,true,3,3,2,0,REX-000102,1,REPRESENTATIVE,,리스트 컬,"[""BARBELL""]","[""VEX-000064"",""VEX-000065""]","[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""ISOLATION""]","[""WRIST_HAND""]","[""BEGINNER""]","[""MAIN""]",DOMAIN_APPROVED,[],false
exercise-catalog-v2.0.2-final,WRIST_CURL,REX-000102,"[""REX-000102""]",HOME,REVIEW_REQUIRED,false,2,2,2,0,VEX-000064,1,VARIANT,PRIMARY_VARIANT,덤벨 오버 벤치 리스트 컬,"[""DUMBBELL""]","[""VEX-000065""]","[""GENERAL_FITNESS""]",COVERED,"[""STRENGTH""]","[""ISOLATION""]","[""WRIST_HAND""]","[""BEGINNER""]","[""MAIN""]",REVIEW_REQUIRED,"[""DEFAULT_VARIANT_RELATION_REVIEW_REQUIRED""]",false
