review_record_id,legacy_record_number,legacy_relation_identity,legacy_reason_code,legacy_goal_preservation_code,legacy_relation_type,source_exercise_stable_code_legacy,source_exercise_stable_code,source_exercise_id,source_record_type,source_exercise_name_ko,source_primary_movement_pattern_code,source_primary_body_area_codes,source_secondary_body_area_codes,source_equipment_codes,source_location_codes,source_difficulty_code,target_exercise_stable_code_legacy,target_exercise_stable_code,target_exercise_id,target_record_type,target_exercise_name_ko,target_primary_movement_pattern_code,target_primary_body_area_codes,target_secondary_body_area_codes,target_equipment_codes,target_location_codes,target_difficulty_code,candidate_origin_code,pain_discomfort_area_code,condition_code,pain_score_min,pain_score_max,severity_code,service_action_code,source_load_to_avoid_code,source_load_to_avoid_detail,source_load_pain_area_overlap,target_load_reduction_basis_code,target_pain_area_overlap,target_difficulty_not_higher,source_target_same_family,source_target_same_movement_pattern,variant_relation_overlap,variant_type_code,direction_code,directionality_check_code,decision,decision_code,reclassification_code,review_reason_code,review_reason_ko,area_specific_safety_review_code,area_specific_safety_guard_codes,evidence_source,evidence_reviewer,evidence_reviewed_at,legacy_review_method_code,legacy_review_status_code,legacy_source_catalog_version_code,legacy_source_manifest_hash,legacy_source_relation_key,legacy_source_metadata,decision_source_code,decision_reviewer_code,review_status_code,production_eligible
ALT-LEGACY-0e3b5943da04c3a4,127,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ELBOW:NRS_1_3:REX-000035:REX-000055:DISCOMFORT,DISCOMFORT,SAME_GOAL,,hand_grip_squeeze_isolation_household_weight,hand_grip_squeeze_isolation_household_weight,REX-000035,REPRESENTATIVE,손 악력 쥐기,ISOLATION,"[""WRIST_HAND""]","[""ELBOW""]","[""HOUSEHOLD_WEIGHT""]","[""HOME"",""GYM""]",BEGINNER,reverse_wrist_curl_isolation_barbell,reverse_wrist_curl_isolation_barbell,REX-000055,REPRESENTATIVE,리버스 리스트 컬,ISOLATION,"[""WRIST_HAND""]","[""ELBOW""]","[""BARBELL""]","[""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ELBOW,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ELBOW"",""source_body_area_codes"":[""ELBOW"",""WRIST_HAND""],""source_equipment_codes"":[""HOUSEHOLD_WEIGHT""],""source_primary_movement_pattern_code"":""ISOLATION""}",true,UNCONFIRMED,true,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ELBOW:NRS_1_3:REX-000035:REX-000055:DISCOMFORT,"{""alternative_target_muscle_code"":""FOREARMS"",""body_area_code"":""ELBOW"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ELBOW:NRS_1_3:REX-000035:REX-000055:DISCOMFORT"",""source_target_muscle_code"":""FOREARMS""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-8f4e521daccc8b6f,129,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:HIP:NRS_1_3:REX-000063:REX-000057:DISCOMFORT,DISCOMFORT,SAME_GOAL,,hip_adduction_isolation_stability_ball,hip_adduction_isolation_stability_ball,REX-000063,REPRESENTATIVE,앉아서 짐볼 조이기,ISOLATION,"[""KNEE""]","[""HIP""]","[""STABILITY_BALL""]","[""GYM""]",BEGINNER,hip_flexion_isolation_bodyweight,hip_flexion_isolation_bodyweight,REX-000057,REPRESENTATIVE,의자 잡고 무릎 들기,ISOLATION,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,HIP,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""HIP"",""source_body_area_codes"":[""HIP"",""KNEE""],""source_equipment_codes"":[""STABILITY_BALL""],""source_primary_movement_pattern_code"":""ISOLATION""}",true,UNCONFIRMED,true,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_SIMPLE_VARIANT_DUPLICATE,RECLASSIFY_VARIANT_OR_EXERCISE_IDENTITY,SIMPLE_VARIANT_RELATION_DUPLICATE,통증 조건에 따른 부담 감소 근거보다 동일 family·Variant 관계가 우선 확인되어 재분류한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:HIP:NRS_1_3:REX-000063:REX-000057:DISCOMFORT,"{""alternative_target_muscle_code"":""QUADRICEPS"",""body_area_code"":""HIP"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:HIP:NRS_1_3:REX-000063:REX-000057:DISCOMFORT"",""source_target_muscle_code"":""QUADRICEPS""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-3f27301177157b2c,133,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:HIP:NRS_1_3:REX-000064:REX-000057:DISCOMFORT,DISCOMFORT,SAME_GOAL,,hip_flexion_isolation_bodyweight_rex_000064,hip_flexion_isolation_bodyweight_rex_000064,REX-000064,REPRESENTATIVE,앉아서 고관절 굴곡,ISOLATION,"[""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,hip_flexion_isolation_bodyweight,hip_flexion_isolation_bodyweight,REX-000057,REPRESENTATIVE,의자 잡고 무릎 들기,ISOLATION,"[""KNEE""]","[""HIP"",""ANKLE_FOOT""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,HIP,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""HIP"",""source_body_area_codes"":[""HIP"",""KNEE""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""ISOLATION""}",true,UNCONFIRMED,true,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_SIMPLE_VARIANT_DUPLICATE,RECLASSIFY_VARIANT_OR_EXERCISE_IDENTITY,SIMPLE_VARIANT_RELATION_DUPLICATE,통증 조건에 따른 부담 감소 근거보다 동일 family·Variant 관계가 우선 확인되어 재분류한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:HIP:NRS_1_3:REX-000064:REX-000057:DISCOMFORT,"{""alternative_target_muscle_code"":""QUADRICEPS"",""body_area_code"":""HIP"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:HIP:NRS_1_3:REX-000064:REX-000057:DISCOMFORT"",""source_target_muscle_code"":""QUADRICEPS""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-bc001ad8c1b30e38,134,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000134:NEX-000131:CONSTRAINT,EQUIPMENT,MOBILITY_QUAD,CONSTRAINT,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,REX-000036,REPRESENTATIVE,고관절 굴근·대퇴사두근 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]","[""STRETCH_STRAP""]","[""GYM""]",INTERMEDIATE,all_fours_squat_stretch_mobility_stretch_bodyweight,quadruped_quadriceps_stretch_mobility_stretch_bodyweight,REX-000002,REPRESENTATIVE,네발기기 대퇴사두근 스트레칭,MOBILITY_STRETCH,"[""KNEE"",""HIP""]","[""ANKLE_FOOT""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""HIP"",""KNEE""],""source_equipment_codes"":[""STRETCH_STRAP""],""source_primary_movement_pattern_code"":""MOBILITY_STRETCH""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000134:NEX-000131:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000134:NEX-000131:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-93bf9392decb6497,137,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000134:NEX-000132:CONSTRAINT,EQUIPMENT,MOBILITY_QUAD,CONSTRAINT,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,REX-000036,REPRESENTATIVE,고관절 굴근·대퇴사두근 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]","[""STRETCH_STRAP""]","[""GYM""]",INTERMEDIATE,chair_leg_extended_stretch_mobility_stretch_bodyweight,chair_leg_extended_stretch_mobility_stretch_bodyweight,REX-000020,REPRESENTATIVE,시티드 레그 익스텐션 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""HIP"",""KNEE""],""source_equipment_codes"":[""STRETCH_STRAP""],""source_primary_movement_pattern_code"":""MOBILITY_STRETCH""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000134:NEX-000132:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000134:NEX-000132:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-92fb544ec1f8ec1a,138,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000134:NEX-000072:INTENSITY,EQUIPMENT,MOBILITY_QUAD,INTENSITY,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,REX-000036,REPRESENTATIVE,고관절 굴근·대퇴사두근 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]","[""STRETCH_STRAP""]","[""GYM""]",INTERMEDIATE,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,side_lying_quadriceps_stretch_mobility_stretch_bodyweight,REX-000088,REPRESENTATIVE,옆으로 누워 대퇴사두근 스트레칭,MOBILITY_STRETCH,"[""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""HIP"",""KNEE""],""source_equipment_codes"":[""STRETCH_STRAP""],""source_primary_movement_pattern_code"":""MOBILITY_STRETCH""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000134:NEX-000072:INTENSITY,"{""legacy_relationship_type"":""INTENSITY"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000134:NEX-000072:INTENSITY""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-bcb3e5966715fd72,140,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ELBOW:NRS_1_3:REX-000037:REX-000046:DISCOMFORT,DISCOMFORT,SAME_GOAL,,incline_y_raise_isolation_dumbbell,incline_y_raise_isolation_dumbbell,REX-000037,REPRESENTATIVE,인클라인 Y 레이즈,ISOLATION,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]","[""DUMBBELL""]","[""HOME"",""GYM""]",INTERMEDIATE,one_arm_wall_lats_isolation_bodyweight,one_arm_wall_lats_isolation_bodyweight,REX-000046,REPRESENTATIVE,벽 짚고 한 팔 광배근 스트레칭,ISOLATION,"[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ELBOW,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ELBOW"",""source_body_area_codes"":[""ELBOW"",""SHOULDER"",""UPPER_BACK""],""source_equipment_codes"":[""DUMBBELL""],""source_primary_movement_pattern_code"":""ISOLATION""}",true,UNCONFIRMED,true,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ELBOW:NRS_1_3:REX-000037:REX-000046:DISCOMFORT,"{""alternative_target_muscle_code"":""BACK"",""body_area_code"":""ELBOW"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ELBOW:NRS_1_3:REX-000037:REX-000046:DISCOMFORT"",""source_target_muscle_code"":""BACK""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-eb5547a583163c7c,142,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ELBOW:NRS_1_3:REX-000038:REX-000076:DISCOMFORT,DISCOMFORT,SAME_GOAL,,inverted_row_horizontal_pull_bodyweight,inverted_row_horizontal_pull_bodyweight,REX-000038,REPRESENTATIVE,인버티드 로우,HORIZONTAL_PULL,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,row_variant_horizontal_pull_cable_machine,row_variant_horizontal_pull_cable_machine,REX-000076,REPRESENTATIVE,로우,HORIZONTAL_PULL,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]","[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,LEGACY_ALTERNATIVE,ELBOW,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ELBOW"",""source_body_area_codes"":[""ELBOW"",""SHOULDER"",""UPPER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""HORIZONTAL_PULL""}",true,UNCONFIRMED,true,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ELBOW:NRS_1_3:REX-000038:REX-000076:DISCOMFORT,"{""alternative_target_muscle_code"":""BACK"",""body_area_code"":""ELBOW"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ELBOW:NRS_1_3:REX-000038:REX-000076:DISCOMFORT"",""source_target_muscle_code"":""BACK""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-a030edb61b9543ad,143,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000066:NEX-000184:CONSTRAINT,LOCATION,HORIZONTAL_PULL_STRENGTH,CONSTRAINT,inverted_row_horizontal_pull_bodyweight,inverted_row_horizontal_pull_bodyweight,REX-000038,REPRESENTATIVE,인버티드 로우,HORIZONTAL_PULL,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,row_variant_horizontal_pull_cable_machine,row_variant_horizontal_pull_cable_machine,REX-000076,REPRESENTATIVE,로우,HORIZONTAL_PULL,"[""UPPER_BACK""]","[""ELBOW"",""SHOULDER""]","[""CABLE_MACHINE""]","[""GYM""]",INTERMEDIATE,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ELBOW"",""SHOULDER"",""UPPER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""HORIZONTAL_PULL""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_CONTEXT_DEFAULT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000066:NEX-000184:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000066:NEX-000184:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-11fa7c57473aeba9,144,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000208:NEX-000104:CONSTRAINT,EQUIPMENT,POSTERIOR_CHAIN_STRENGTH,CONSTRAINT,kettlebell_swing_hip_dominant_kettlebell,kettlebell_swing_hip_dominant_kettlebell,REX-000061,REPRESENTATIVE,케틀벨 스윙,HIP_DOMINANT,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""KETTLEBELL""]","[""GYM""]",INTERMEDIATE,barbell_straight_leg_deadlift_hip_dominant_barbell,barbell_straight_leg_deadlift_hip_dominant_barbell,REX-000007,REPRESENTATIVE,루마니안 데드리프트,HIP_DOMINANT,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""BARBELL""]","[""GYM""]",INTERMEDIATE,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""HIP"",""KNEE"",""LOWER_BACK""],""source_equipment_codes"":[""KETTLEBELL""],""source_primary_movement_pattern_code"":""HIP_DOMINANT""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000208:NEX-000104:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000208:NEX-000104:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
