experiment_id,split_type,ablation_id,model_id,segment_name,segment_value,n_samples,precision,recall,f1,roc_auc,pr_auc,brier,tn,fp,fn,tp,calibration_curve,unavailable_metrics
user_A3_rf,user,A3,rf,history_bucket,0-7,344,0.6062176165803109,0.6256684491978609,0.6157894736842106,0.6379645083279404,0.679492180095598,0.23659808514034064,81,76,70,117,"{""n_bins"":10,""probability_predicted"":[0.14116192609071732,0.2690643268196206,0.35844567517439524,0.45089817106723784,0.5510813674411258,0.6431252486778029,0.7542126536369324,0.8332152160314413],""probability_true"":[0.3333333333333333,0.3684210526315789,0.4,0.62,0.4864864864864865,0.5151515151515151,0.7,0.8461538461538461]}",{}
user_A3_rf,user,A3,rf,history_bucket,8-28,903,0.6652977412731006,0.6519114688128773,0.6585365853658537,0.6817605138218473,0.7139470272359577,0.2229767485796355,243,163,173,324,"{""n_bins"":10,""probability_predicted"":[0.17529433816671372,0.26355383210424066,0.34580588487328073,0.4579616203904152,0.5401313004877744,0.655278343903391,0.7498202259669047,0.8328987231125703,0.9054909348487854],""probability_true"":[0.2,0.3188405797101449,0.319672131147541,0.5045454545454545,0.5302013422818792,0.631578947368421,0.7305389221556886,0.8243243243243243,1.0]}",{}
user_A3_rf,user,A3,rf,history_bucket,29+,13841,0.6797394136807817,0.6859960552268245,0.6828534031413612,0.7108576992871659,0.7396097029887496,0.21438901743043795,3778,2458,2388,5217,"{""n_bins"":10,""probability_predicted"":[0.17268145183435066,0.2608348231141212,0.35279789451048077,0.45219299498424737,0.5453294463713252,0.6476930002016681,0.7547336757652403,0.8418438673905724,0.9277489981972254],""probability_true"":[0.20809248554913296,0.25958965209634255,0.36839577329490875,0.4637992831541219,0.5160051216389244,0.6290584415584416,0.7401574803149606,0.8268720127456187,0.8525641025641025]}",{}
user_A3_rf,user,A3,rf,experience_level_code,INTERMEDIATE,6274,0.49970879440885263,0.3045793397231097,0.37847375385972654,0.561082867161842,0.4965539866510359,0.24590738990739686,2598,859,1959,858,"{""n_bins"":10,""probability_predicted"":[0.18381163832687197,0.26787246304507156,0.3567236590306751,0.4521989604551676,0.5398038349952118,0.6258089598176515,0.7308844923973083],""probability_true"":[0.23809523809523808,0.3326530612244898,0.40066006600660065,0.46779928881864874,0.4904163912756114,0.5714285714285714,0.0]}",{}
user_A3_rf,user,A3,rf,experience_level_code,ADVANCED,6960,0.7236901706175449,0.9639983909895414,0.8267356619232428,0.6485980444209909,0.8036324490000664,0.1933240696168523,158,1830,179,4793,"{""n_bins"":10,""probability_predicted"":[0.3807818952359651,0.46887724785684787,0.5533111167711289,0.6520481992860979,0.7543451453754455,0.8413969255792211,0.9276072270930953],""probability_true"":[0.3684210526315789,0.5408805031446541,0.5543792107795957,0.6358131487889274,0.7386203660253402,0.827029752899647,0.8535031847133758]}",{}
user_A3_rf,user,A3,rf,experience_level_code,BEGINNER,1854,0.4666666666666667,0.014,0.027184466019417475,0.5863781388478582,0.33660281933287106,0.19511199929777723,1346,8,493,7,"{""n_bins"":10,""probability_predicted"":[0.17071127644740045,0.2568400930259932,0.34321791149982034,0.43268430007012537,0.5252160813127246,0.6254149079322815],""probability_true"":[0.20625,0.2222222222222222,0.2958904109589041,0.3791469194312796,0.42857142857142855,1.0]}",{}
user_A3_histgb,user,A3,histgb,history_bucket,0-7,344,0.6428571428571429,0.6737967914438503,0.6579634464751958,0.6585544466773392,0.67318523713007,0.23054660106634933,87,70,61,126,"{""n_bins"":10,""probability_predicted"":[0.2747164548685153,0.3284312175281012,0.45468165424832124,0.5439492712418238,0.6568077909946441,0.7456620660695162,0.8322161416212718],""probability_true"":[0.25,0.417910447761194,0.47368421052631576,0.5416666666666666,0.62,0.75,0.7666666666666667]}",{}
user_A3_histgb,user,A3,histgb,history_bucket,8-28,903,0.666,0.670020120724346,0.6680040120361084,0.6878016869691053,0.7253433342208466,0.2214754119264715,239,167,164,333,"{""n_bins"":10,""probability_predicted"":[0.26587410519520444,0.3411368897732566,0.4608968505684618,0.5446762617896584,0.6646025956395161,0.7605935413051735,0.8392165092860951,0.9072540402412415],""probability_true"":[0.2857142857142857,0.3588235294117647,0.47643979057591623,0.5352941176470588,0.6144578313253012,0.75,0.8235294117647058,1.0]}",{}
user_A3_histgb,user,A3,histgb,history_bucket,29+,13841,0.6854721228976295,0.6806048652202499,0.683029823172341,0.7165365448189744,0.7446717881223953,0.2124545761697922,3861,2375,2429,5176,"{""n_bins"":10,""probability_predicted"":[0.1773395652954395,0.26159929133576454,0.34170565220898336,0.4545057596876844,0.5420829886505284,0.6506128373600187,0.7588978085225494,0.835732205677984,0.9366670907116853],""probability_true"":[0.38461538461538464,0.22589928057553957,0.3253059613106988,0.4736495388669302,0.5191752577319587,0.6433862433862434,0.7482710926694329,0.8342572062084257,0.8701923076923077]}",{}
user_A3_histgb,user,A3,histgb,experience_level_code,INTERMEDIATE,6274,0.5177494976557268,0.2744053958111466,0.35870069605568444,0.5746175257889694,0.5053245221159988,0.2430046574396307,2737,720,2044,773,"{""n_bins"":10,""probability_predicted"":[0.28939522912104926,0.34648091358527994,0.4539156663918795,0.529393911970319,0.6296077804131941,0.7206237614154816],""probability_true"":[0.29333333333333333,0.35425730267246736,0.47319655857048315,0.5153165418652145,0.6818181818181818,0.5]}",{}
user_A3_histgb,user,A3,histgb,experience_level_code,ADVANCED,6960,0.7198697068403909,0.9778761061946902,0.8292682926829268,0.6589629794049899,0.8090454877400423,0.19135817969278507,96,1892,110,4862,"{""n_bins"":10,""probability_predicted"":[0.38446674346923826,0.4798547489133047,0.5581226233946461,0.6524433381855488,0.7588109314366769,0.8358013175200714,0.9362488956812999],""probability_true"":[0.6,0.5323383084577115,0.5275459098497496,0.6392045454545454,0.7486384583158777,0.832807570977918,0.8720379146919431]}",{}
user_A3_histgb,user,A3,histgb,experience_level_code,BEGINNER,1854,0.0,0.0,0.0,0.5765701624815361,0.3162023955477958,0.19601939863241324,1354,0,500,0,"{""n_bins"":10,""probability_predicted"":[0.1773395652954395,0.2555845015470408,0.3340211558867903,0.42038837368371057],""probability_true"":[0.38461538461538464,0.2144026186579378,0.29411764705882354,0.3114754098360656]}",{}
user_A4_logreg,user,A4,logreg,history_bucket,0-7,344,0.6318407960199005,0.679144385026738,0.654639175257732,0.6580946217514221,0.6930052501341942,0.23056628386606218,83,74,60,127,"{""n_bins"":10,""probability_predicted"":[0.16816082348426184,0.25498606458954187,0.3429141053929925,0.4474523538351059,0.5464304567951905,0.6448431865113681,0.7498424649238586,0.8202392011880875],""probability_true"":[0.5,0.21739130434782608,0.390625,0.54,0.5394736842105263,0.6229508196721312,0.7321428571428571,0.875]}",{}
user_A4_logreg,user,A4,logreg,history_bucket,8-28,903,0.6418439716312057,0.7283702213279678,0.6823751178133836,0.6847637549434538,0.7182994423313094,0.22295261460839136,204,202,135,362,"{""n_bins"":10,""probability_predicted"":[0.17604928973474002,0.2656683406004539,0.34541708481411976,0.4625365596045466,0.5444133351420799,0.6506497273760393,0.7560248374938965,0.8162596253248361],""probability_true"":[0.2631578947368421,0.3076923076923077,0.3445378151260504,0.5073529411764706,0.47953216374269003,0.6363636363636364,0.7198067632850241,0.8307692307692308]}",{}
user_A4_logreg,user,A4,logreg,history_bucket,29+,13841,0.6736636563339029,0.7258382642998028,0.6987784036964365,0.7182262521829305,0.7476461652280281,0.21244483410416642,3562,2674,2085,5520,"{""n_bins"":10,""probability_predicted"":[0.17250445675814435,0.26664752490592725,0.342198576364714,0.4614790559984209,0.5441526350516027,0.6464788865069954,0.7628877539888995,0.8227135417720516,0.9115141034126282],""probability_true"":[0.18154761904761904,0.2816399286987522,0.339654210819855,0.4586811352253756,0.5148259561667383,0.582010582010582,0.7487473156764496,0.8338125359401956,0.9090909090909091]}",{}
user_A4_logreg,user,A4,logreg,experience_level_code,INTERMEDIATE,6274,0.5160662122687439,0.37628682996095136,0.435228905768836,0.5796414676831407,0.5141415620028448,0.2428626854480758,2463,994,1757,1060,"{""n_bins"":10,""probability_predicted"":[0.19638081888357797,0.27081568450339505,0.34050425313531407,0.4631092652867112,0.537995637346197,0.6239222005009651,0.7475259453058243],""probability_true"":[0.6666666666666666,0.3110846245530393,0.376984126984127,0.470042194092827,0.5079365079365079,0.60625,0.75]}",{}
user_A4_logreg,user,A4,logreg,experience_level_code,ADVANCED,6960,0.7168115942028985,0.994770716009654,0.8332210242587601,0.6602824408235414,0.8125680657369138,0.19211704002545196,34,1954,26,4946,"{""n_bins"":10,""probability_predicted"":[0.4766535754005114,0.5617146859815089,0.6494632462143455,0.7622032755521567,0.8224711028682212,0.9115141034126282],""probability_true"":[0.43333333333333335,0.5272459499263623,0.5858736059479553,0.7464788732394366,0.8338852097130243,0.9090909090909091]}",{}
user_A4_logreg,user,A4,logreg,experience_level_code,BEGINNER,1854,0.6,0.006,0.011881188118811881,0.5893899556868538,0.34019577255808026,0.19430144250199408,1352,2,497,3,"{""n_bins"":10,""probability_predicted"":[0.17241971078198715,0.25632691447625583,0.34440588440037956,0.42640285997798566,0.5301100850105286],""probability_true"":[0.1871508379888268,0.215633423180593,0.3047520661157025,0.3618421052631579,0.6]}",{}
user_A4_rf,user,A4,rf,history_bucket,0-7,344,0.6205128205128205,0.6470588235294118,0.6335078534031413,0.644640485030144,0.6861975101240296,0.23376377639302934,83,74,66,121,"{""n_bins"":10,""probability_predicted"":[0.15889927744865417,0.2691641558666487,0.3505479184289773,0.44583951889491474,0.5520638882378002,0.6459232084453106,0.7514735373583707,0.8367268641789755],""probability_true"":[0.3333333333333333,0.32432432432432434,0.3958333333333333,0.5573770491803278,0.5061728395061729,0.5625,0.7272727272727273,0.8148148148148148]}",{}
user_A4_rf,user,A4,rf,history_bucket,8-28,903,0.6496062992125984,0.6639839034205232,0.6567164179104478,0.6792379895134353,0.7166064596181552,0.22358135232254414,228,178,167,330,"{""n_bins"":10,""probability_predicted"":[0.18182273209095,0.26807254552841187,0.3491991651422195,0.4564034264821273,0.5378084614960074,0.6492832445580027,0.7530481278547767,0.8329816593064202,0.9130706191062927],""probability_true"":[0.0,0.3384615384615385,0.3282442748091603,0.5230769230769231,0.47953216374269003,0.6847826086956522,0.7017543859649122,0.8888888888888888,0.5]}",{}
user_A4_rf,user,A4,rf,history_bucket,29+,13841,0.6810972438897556,0.6888888888888889,0.6849709093286265,0.7112038368970821,0.7391627748241778,0.21420972779731862,3783,2453,2366,5239,"{""n_bins"":10,""probability_predicted"":[0.17439020468908198,0.2626776430280211,0.352970625096531,0.4518115591375451,0.5450823386979987,0.6494726991695197,0.754888163675967,0.8426046366963921,0.927394871101823],""probability_true"":[0.19117647058823528,0.2590866728797763,0.3631578947368421,0.4571929824561404,0.5177333876885446,0.648861646234676,0.7489690721649485,0.818426724137931,0.8504983388704319]}",{}
user_A4_rf,user,A4,rf,experience_level_code,INTERMEDIATE,6274,0.5037812681791739,0.30741924032658857,0.3818342151675485,0.5596890505997462,0.49617386697791843,0.245871050701518,2604,853,1951,866,"{""n_bins"":10,""probability_predicted"":[0.18709415197372437,0.27016213882182327,0.3569903375922872,0.45210472679914643,0.538105055920242,0.624114339279406,0.7134117782115936],""probability_true"":[0.2,0.32589285714285715,0.3981170141223941,0.4639846743295019,0.49871134020618557,0.5454545454545454,1.0]}",{}
user_A4_rf,user,A4,rf,experience_level_code,ADVANCED,6960,0.7229222922292229,0.9692276749798874,0.8281491665234576,0.6492843828862152,0.8028494555526091,0.19297314594082982,141,1847,153,4819,"{""n_bins"":10,""probability_predicted"":[0.38398738702138263,0.46687828340838033,0.5540622806736639,0.6531777748736468,0.7546943107175739,0.8421690590851142,0.9273003215837007],""probability_true"":[0.4666666666666667,0.5232974910394266,0.5367132867132867,0.6654545454545454,0.7444547134935305,0.8209718670076727,0.8481848184818482]}",{}
user_A4_rf,user,A4,rf,experience_level_code,BEGINNER,1854,0.5,0.01,0.0196078431372549,0.5885524372230428,0.341762810310169,0.1949824567527764,1349,5,495,5,"{""n_bins"":10,""probability_predicted"":[0.17330913592998246,0.25887793948184673,0.34377516866351976,0.43136149466312423,0.5314558678203158,0.6270052790641785],""probability_true"":[0.18796992481203006,0.22833562585969738,0.2894393741851369,0.3778801843317972,0.5555555555555556,0.0]}",{}
user_A4_histgb,user,A4,histgb,history_bucket,0-7,344,0.6476683937823834,0.6684491978609626,0.6578947368421053,0.6637147041792976,0.6725961331714724,0.22984294505503022,89,68,62,125,"{""n_bins"":10,""probability_predicted"":[0.2765808217227459,0.32975113202655126,0.455830462773641,0.5469197236202858,0.6651084047296772,0.7479764412089092,0.8399481028318405],""probability_true"":[0.17857142857142858,0.4444444444444444,0.48333333333333334,0.527027027027027,0.6956521739130435,0.7804878048780488,0.6875]}",{}
user_A4_histgb,user,A4,histgb,history_bucket,8-28,903,0.6573705179282868,0.6639839034205232,0.6606606606606606,0.6877769077519302,0.7237165000510316,0.2217716206582415,234,172,167,330,"{""n_bins"":10,""probability_predicted"":[0.19121064245700836,0.2626977170939031,0.3381734686513101,0.4570608624261827,0.5419337142916286,0.6618573055034731,0.7541613302848957,0.8303966982455193,0.9060527152485318],""probability_true"":[0.0,0.2608695652173913,0.3419354838709677,0.5125628140703518,0.5352941176470588,0.5853658536585366,0.6975308641975309,0.9113924050632911,0.6666666666666666]}",{}
user_A4_histgb,user,A4,histgb,history_bucket,29+,13841,0.6845549738219895,0.6877054569362262,0.6861265988848803,0.7163208137180603,0.7438330329516141,0.2125507617139144,3826,2410,2375,5230,"{""n_bins"":10,""probability_predicted"":[0.17258931503251748,0.2647241347532044,0.34483139394309575,0.45492831025629826,0.5429096785228072,0.6525532096995638,0.7552210356780263,0.8359052860542654,0.9361307417474142],""probability_true"":[0.2962962962962963,0.2291904218928164,0.33697938578039544,0.4674657534246575,0.5245647969052224,0.6421291053227633,0.752422480620155,0.8307934839726747,0.8439024390243902]}",{}
user_A4_histgb,user,A4,histgb,experience_level_code,INTERMEDIATE,6274,0.5171319796954315,0.28931487397941075,0.37104484407011157,0.5727181830961633,0.5047385767100445,0.24329938067076445,2696,761,2002,815,"{""n_bins"":10,""probability_predicted"":[0.28807970593318094,0.3467272593043027,0.4543326465000477,0.5303592209118543,0.6275454319041708,0.7123281955718994],""probability_true"":[0.281767955801105,0.3617153511497825,0.4707702888583219,0.5161082474226805,0.5652173913043478,1.0]}",{}
user_A4_histgb,user,A4,histgb,experience_level_code,ADVANCED,6960,0.7204794317845516,0.9792839903459373,0.8301790281329924,0.6583692622347115,0.8073651186444208,0.19128467343940225,99,1889,103,4869,"{""n_bins"":10,""probability_predicted"":[0.3846292893091838,0.4801753093850427,0.55829474586865,0.654492130465353,0.7550331240245334,0.8357534447930893,0.9348657780161528],""probability_true"":[0.4444444444444444,0.5129533678756477,0.5360501567398119,0.6417004048582996,0.7488967343336276,0.8316782522343595,0.8364485981308412]}",{}
user_A4_histgb,user,A4,histgb,experience_level_code,BEGINNER,1854,1.0,0.002,0.003992015968063872,0.5735118168389955,0.32589478045758113,0.1960297723673116,1354,0,499,1,"{""n_bins"":10,""probability_predicted"":[0.173254362440535,0.2595441524665077,0.3393138265475524,0.4208004436431787,0.5207033753395081],""probability_true"":[0.2857142857142857,0.21688311688311687,0.3029682702149437,0.358974358974359,1.0]}",{}
user_A5_logreg,user,A5,logreg,history_bucket,0-7,344,0.6318407960199005,0.679144385026738,0.654639175257732,0.6596273715044789,0.6953596332597031,0.23010403629069817,83,74,60,127,"{""n_bins"":10,""probability_predicted"":[0.16671315083901087,0.26145802676677704,0.34672670456079335,0.4505517210098023,0.5463373535557797,0.6475181144381327,0.7505889924672934,0.8153642952442169],""probability_true"":[0.5,0.16,0.4,0.574468085106383,0.5657894736842105,0.5873015873015873,0.7307692307692307,0.9]}",{}
user_A5_logreg,user,A5,logreg,history_bucket,8-28,903,0.6397188049209139,0.7323943661971831,0.6829268292682927,0.683274523991238,0.7132850385244575,0.22327358109567544,201,205,133,364,"{""n_bins"":10,""probability_predicted"":[0.17942356353714353,0.2682486975949908,0.34694249902741386,0.46095989192977094,0.5445387409793006,0.6494844740470954,0.757589534793734,0.8199360055743523],""probability_true"":[0.19047619047619047,0.31746031746031744,0.3559322033898305,0.5075757575757576,0.5,0.6017699115044248,0.726457399103139,0.8301886792452831]}",{}
user_A5_logreg,user,A5,logreg,history_bucket,29+,13841,0.6742119995132043,0.7284681130834977,0.7002907344204272,0.7184151302336035,0.74744008030703,0.21242126066694378,3559,2677,2065,5540,"{""n_bins"":10,""probability_predicted"":[0.17435060100009045,0.26553421240844693,0.3437284406080638,0.46017324403369964,0.5442536838493741,0.6449858375958034,0.7634600910745309,0.8229265410515022,0.9111171662807465],""probability_true"":[0.18154761904761904,0.27883742052679383,0.33972602739726027,0.45596951735817104,0.5189328743545611,0.5773501110288675,0.7531601123595506,0.831353919239905,0.9]}",{}
user_A5_logreg,user,A5,logreg,experience_level_code,INTERMEDIATE,6274,0.5206136145733461,0.3855165069222577,0.4429940852539262,0.5818133406117595,0.5147037691960488,0.24270300266133382,2457,1000,1731,1086,"{""n_bins"":10,""probability_predicted"":[0.19612621143460274,0.2696354104210433,0.341424284760095,0.4618829616844117,0.5381069792557966,0.6244373169210222,0.7445845156908035],""probability_true"":[0.75,0.3057553956834532,0.37414299706170423,0.46844139115500216,0.5152471083070452,0.5722222222222222,0.75]}",{}
user_A5_logreg,user,A5,logreg,experience_level_code,ADVANCED,6960,0.7166884152530085,0.9941673370876911,0.8329261100345438,0.6593947737106468,0.8117288171403259,0.1921220915284148,34,1954,29,4943,"{""n_bins"":10,""probability_predicted"":[0.47455736710911706,0.5620026315178291,0.648227569653356,0.7628499824253937,0.822792527978599,0.9111171662807465],""probability_true"":[0.4603174603174603,0.5296735905044511,0.5805493689680772,0.7508816928502725,0.8317115054378935,0.9]}",{}
user_A5_logreg,user,A5,logreg,experience_level_code,BEGINNER,1854,0.5,0.004,0.007936507936507936,0.5862496307237813,0.33544115875176067,0.19471742468694092,1352,2,498,2,"{""n_bins"":10,""probability_predicted"":[0.17427707751979402,0.2560939554597291,0.34669367786357225,0.4250289069726163,0.5287313312292099],""probability_true"":[0.181058495821727,0.2140845070422535,0.3100303951367781,0.3422818791946309,0.5]}",{}
user_A5_rf,user,A5,rf,history_bucket,0-7,344,0.6230366492146597,0.6363636363636364,0.6296296296296297,0.6454238904594843,0.6788992633127084,0.2315069996605767,85,72,68,119,"{""n_bins"":10,""probability_predicted"":[0.14141422510147095,0.27001236592020306,0.35464149471875783,0.45256456211209295,0.5456397283908933,0.659236882130305,0.7495924891257773,0.8179912888086759],""probability_true"":[0.0,0.42857142857142855,0.2972972972972973,0.525,0.5,0.5666666666666667,0.8367346938775511,0.6923076923076923]}",{}
user_A5_rf,user,A5,rf,history_bucket,8-28,903,0.6639839034205232,0.6639839034205232,0.6639839034205232,0.6866866221962316,0.7172242393471328,0.2216645283518031,239,167,167,330,"{""n_bins"":10,""probability_predicted"":[0.18587063252925873,0.2710300829747449,0.3498347031524758,0.4603576696858617,0.5395517513068796,0.6549182047789124,0.7544913445965628,0.8321507096290588,0.903481662273407],""probability_true"":[0.25,0.2608695652173913,0.35947712418300654,0.4876847290640394,0.5321637426900585,0.6781609195402298,0.7303370786516854,0.8166666666666667,1.0]}",{}
user_A5_rf,user,A5,rf,history_bucket,29+,13841,0.6814505609183408,0.6869165023011177,0.6841726147600026,0.7136339166992447,0.7396622675616406,0.21342068773395126,3794,2442,2381,5224,"{""n_bins"":10,""probability_predicted"":[0.17203840769587025,0.2676827618194604,0.35145165473885004,0.45410483486488634,0.5422301121510058,0.6488019936012499,0.7563574520394464,0.841280908879314,0.9243482071110326],""probability_true"":[0.16129032258064516,0.2460136674259681,0.34,0.4656616415410385,0.5149342891278376,0.6536796536796536,0.7522935779816514,0.8348115299334812,0.8290598290598291]}",{}
user_A5_rf,user,A5,rf,experience_level_code,INTERMEDIATE,6274,0.514320536258379,0.29960951366702165,0.37864513234634367,0.570847181904896,0.5026677925911498,0.24364612838629315,2660,797,1973,844,"{""n_bins"":10,""probability_predicted"":[0.27703103299338977,0.35573410548012835,0.45431678550583976,0.5333689018858202,0.6192108110377663],""probability_true"":[0.30670926517571884,0.3737931034482759,0.4651567944250871,0.5107323232323232,0.6140350877192983]}",{}
user_A5_rf,user,A5,rf,experience_level_code,ADVANCED,6960,0.7194576877234803,0.9712389380530974,0.8266004792879151,0.651524442309529,0.8021576751505426,0.19247533013676843,105,1883,143,4829,"{""n_bins"":10,""probability_predicted"":[0.3893986741701762,0.47340555555966435,0.5539906906658376,0.6508858244114942,0.7560542769331865,0.8406706749762177,0.9242594133032129],""probability_true"":[0.6666666666666666,0.5755102040816327,0.5224006762468301,0.6551440329218107,0.7523983554134308,0.8322751322751323,0.8297872340425532]}",{}
user_A5_rf,user,A5,rf,experience_level_code,BEGINNER,1854,0.0,0.0,0.0,0.5693323485967503,0.31941709824491404,0.19713759906311976,1353,1,500,0,"{""n_bins"":10,""probability_predicted"":[0.17240713481138,0.2635179073910226,0.3449138997777496,0.4267135194314072,0.5008500814437866],""probability_true"":[0.16417910447761194,0.22755417956656346,0.2907801418439716,0.35947712418300654,0.0]}",{}
user_A5_histgb,user,A5,histgb,history_bucket,0-7,344,0.6268656716417911,0.6737967914438503,0.6494845360824743,0.6639531319186622,0.6871324470259303,0.2287173423555856,82,75,61,126,"{""n_bins"":10,""probability_predicted"":[0.19561100006103516,0.27850276502695953,0.33603414467402865,0.455689754486084,0.5421614583800821,0.6543037193162101,0.7420728898048401,0.8397273017514136],""probability_true"":[1.0,0.22727272727272727,0.4,0.54,0.4588235294117647,0.8285714285714286,0.7,0.7419354838709677]}",{}
user_A5_histgb,user,A5,histgb,history_bucket,8-28,903,0.6553784860557769,0.6619718309859155,0.6586586586586587,0.6845456978323141,0.7243686155382694,0.22181491959101543,233,173,168,329,"{""n_bins"":10,""probability_predicted"":[0.2656978401872847,0.34639800141883803,0.461900757719772,0.5423258476787143,0.6477496935771062,0.7524923749872157,0.8331284654604925,0.9080731421709061],""probability_true"":[0.3111111111111111,0.34810126582278483,0.5,0.5029239766081871,0.6923076923076923,0.6972972972972973,0.8441558441558441,1.0]}",{}
user_A5_histgb,user,A5,histgb,history_bucket,29+,13841,0.6864539748953975,0.6903353057199211,0.6883891693437356,0.7176321113139585,0.7462188940425596,0.2121646904841062,3838,2398,2355,5250,"{""n_bins"":10,""probability_predicted"":[0.1938626633750068,0.2607813021219567,0.3442167470441062,0.45557286304286404,0.5420444746653872,0.6456782595325479,0.7559270322696041,0.8341291875812594,0.9323554253036326],""probability_true"":[0.3333333333333333,0.23204419889502761,0.32859960552268247,0.4618803418803419,0.5258964143426295,0.6547085201793722,0.7446332737030411,0.8318435754189945,0.8727272727272727]}",{}
user_A5_histgb,user,A5,histgb,experience_level_code,INTERMEDIATE,6274,0.5194085027726433,0.2992545260915868,0.37972972972972974,0.5768707265046129,0.5102568153092062,0.24275362284061974,2677,780,1974,843,"{""n_bins"":10,""probability_predicted"":[0.2814077781159667,0.3481420815323365,0.4550693568337829,0.5298656551923445,0.6156314734150382],""probability_true"":[0.3037974683544304,0.3593556381660471,0.4675234456408475,0.5166771554436753,0.6470588235294118]}",{}
user_A5_histgb,user,A5,histgb,experience_level_code,ADVANCED,6960,0.7229739776951672,0.9778761061946902,0.8313242711806446,0.6597872128183421,0.810593250918344,0.19083815245957864,125,1863,110,4862,"{""n_bins"":10,""probability_predicted"":[0.35071973005930585,0.4790859343162898,0.5586548801479795,0.647200310715554,0.7553895499869331,0.8341800231639653,0.9319218131048339],""probability_true"":[0.3333333333333333,0.4698275862068966,0.5315161839863713,0.6638830897703549,0.7401861594496155,0.8308746048472075,0.875]}",{}
user_A5_histgb,user,A5,histgb,experience_level_code,BEGINNER,1854,0.0,0.0,0.0,0.5706624815361891,0.3172707442745043,0.1964829279022692,1351,3,500,0,"{""n_bins"":10,""probability_predicted"":[0.19403749704360962,0.25659825818798554,0.33847229434973697,0.4112717268928405,0.511906643708547],""probability_true"":[0.4,0.21958925750394945,0.29232111692844676,0.3548387096774194,0.0]}",{}
user_A2-lag1_logreg,user,A2-lag1,logreg,history_bucket,0-7,344,0.5885167464114832,0.6577540106951871,0.6212121212121212,0.5839606253618993,0.60526911479147,0.2449009747870792,71,86,64,123,"{""n_bins"":10,""probability_predicted"":[0.37138435314683355,0.45925740003585813,0.5581256203946814,0.6543620363871256,0.7090733647346497],""probability_true"":[0.43529411764705883,0.54,0.5221238938053098,0.68,0.6190476190476191]}",{}
user_A2-lag1_logreg,user,A2-lag1,logreg,history_bucket,8-28,903,0.5897435897435898,0.7404426559356136,0.656556645851918,0.5936034928784529,0.6214891610781912,0.2408693748392289,150,256,129,368,"{""n_bins"":10,""probability_predicted"":[0.3794893144274787,0.4562723532319069,0.5565124983772819,0.6528116778451569,0.7090733647346497],""probability_true"":[0.381294964028777,0.5428571428571428,0.5185185185185185,0.6653061224489796,0.6727272727272727]}",{}
user_A2-lag1_logreg,user,A2-lag1,logreg,history_bucket,29+,13841,0.5944114273798352,0.7496383957922419,0.6630611770179111,0.608045097942468,0.6272752683411229,0.2389406122163738,2346,3890,1904,5701,"{""n_bins"":10,""probability_predicted"":[0.3773652348749017,0.45713688001606634,0.556597069339734,0.653734126766915,0.7090733647346497],""probability_true"":[0.35649385355424906,0.5199663724253888,0.539463601532567,0.6600846262341326,0.6598062953995157]}",{}
user_A2-lag1_logreg,user,A2-lag1,logreg,experience_level_code,INTERMEDIATE,6274,0.4650502966210988,0.6400425985090522,0.5386913654018524,0.5414068824050516,0.47673895104165087,0.2570221804943699,1383,2074,1014,1803,"{""n_bins"":10,""probability_predicted"":[0.37806570761412095,0.45702113013853535,0.5534271186677344,0.6534115800030156,0.7090733647346497],""probability_true"":[0.32524271844660196,0.4967081199707388,0.44395214887018164,0.4961948249619482,0.4869281045751634]}",{}
user_A2-lag1_logreg,user,A2-lag1,logreg,experience_level_code,ADVANCED,6960,0.7301080985291512,0.82864038616251,0.7762600094206312,0.5910930688717988,0.7642799618223838,0.21985929580162183,465,1523,852,4120,"{""n_bins"":10,""probability_predicted"":[0.3746403099186831,0.4563844818650311,0.560968562245412,0.6537663809862108,0.7090733647346497],""probability_true"":[0.5362537764350453,0.7587786259541984,0.6726813424756406,0.787343951786483,0.7777777777777778]}",{}
user_A2-lag1_logreg,user,A2-lag1,logreg,experience_level_code,BEGINNER,1854,0.2975663716814159,0.538,0.3831908831908832,0.5660480059084195,0.3100847486536568,0.25142941493659327,719,635,231,269,"{""n_bins"":10,""probability_predicted"":[0.37952227088121265,0.45829966451829707,0.5489444415216794,0.6544797106793052,0.7090733647346497],""probability_true"":[0.1662531017369727,0.29981718464351004,0.28139904610492844,0.3201754385964912,0.40425531914893614]}",{}
user_A2-lag1_rf,user,A2-lag1,rf,history_bucket,0-7,344,0.6394557823129252,0.5026737967914439,0.562874251497006,0.6102217377976089,0.6395217407465016,0.2401935325005182,104,53,93,94,"{""n_bins"":10,""probability_predicted"":[0.3851866858847001,0.48018889794392244,0.539180338382721,0.6757631049156189],""probability_true"":[0.43529411764705883,0.5,0.5454545454545454,0.656]}",{}
user_A2-lag1_rf,user,A2-lag1,rf,history_bucket,8-28,903,0.6150442477876106,0.5593561368209256,0.5858798735511064,0.5913337165852257,0.6159537581102997,0.2421657640069748,232,174,219,278,"{""n_bins"":10,""probability_predicted"":[0.3703862216404016,0.48020572540087575,0.539180338382721,0.6760504065998016],""probability_true"":[0.381294964028777,0.532051282051282,0.527027027027027,0.6322751322751323]}",{}
